0.031336,4731,1495,2405,3464,97,4099,4024,1747,3886,3390,1728,3310,3628,526,786
0.064257,4263,3821,3596,3480,3319,1404,592,4491,4978,2916,1113,862,4802,4728,2136
0.050463,4648,3207,3744,1605,4791,4394,353,379,343,360,1395,4016,526,671,4176
0.18189,1015,971,3278,3026,1667,358,4188,740,1320,1994,426,1421,2324,2091,2405
0.073288,3901,3833,1411,3755,3760,456,4058,4627,145,4140,4903,4127,1134,4626,4530
0.050598,3761,1063,4308,1190,4526,1859,1919,1675,4969,4818,2783,1897,4546,248,4833
0.063929,4932,4905,1398,4427,1418,3222,3190,401,283,4470,2375,2667,4899,4154,3654
0.18534,2323,3446,1928,2997,1908,1214,348,1042,875,2352,1889,2887,4642,3963,2261
0.12898,2015,1659,668,3415,3693,1573,1021,3572,4114,4669,4500,3705,3671,4405,4476
0.090764,3956,4170,4602,2142,4160,1495,2151,2592,2436,3758,1792,765,3982,3875,79
0.24687,2104,3311,2266,233,761,210,1144,610,475,1203,1952,321,444,714,2976
0.083629,4095,3214,4636,2118,4641,2807,3748,4347,2900,3707,975,2506,4695,2727,3644
0.35928,1860,2155,1796,607,1363,3831,2254,2,1244,3332,3976,4824,4468,1784,24
0.26366,1304,2427,1774,652,3141,3968,1632,4670,1486,4889,1799,3806,1615,2181,552
0.53764,403,3467,4853,2522,3559,1946,1350,763,780,3989,3316,3854,4242,3551,4752
0.042328,4534,1575,4848,4105,554,3351,2297,1085,2475,4434,2698,1190,101,1452,3670
0.23088,2540,3989,2177,813,1523,3015,3550,1877,3779,1684,2343,2783,4919,1868,1705
0.26348,1781,3705,3076,3745,3170,4286,2054,3758,3219,3564,3335,4682,1973,529,3836
0.039931,4208,748,2394,3196,3091,1096,2730,4788,3181,4188,2858,297,681,327,3118
0.072102,4542,4344,899,3163,156,4101,3605,947,3339,3573,2651,3677,1786,3099,720
0.40135,158,768,2147,2345,3893,1180,4551,3300,3730,1291,4442,377,3232,3505,3555
0.22722,1084,818,2569,1123,4864,4766,2646,826,1868,1871,3784,814,2762,3751,4780
0.17021,875,447,88,3440,4612,1724,2579,2014,1377,4864,2436,2089,2615,2906,503
0.22041,2138,2765,2068,2787,4068,4282,3230,3125,1148,3316,930,1038,1252,1323,2083
0.089268,3736,2417,3520,177,2959,1681,2176,4891,203,2637,3791,38,3058,2132,2384
0.22116,2694,4607,1891,1301,4325,2656,4581,4364,2032,4421,4029,2576,3145,4136,2236
0.36582,145,395,2166,1757,3186,4816,4212,4129,4844,4065,4277,3768,2584,2136,850
0.14524,2028,505,4394,312,3802,4033,238,3671,430,819,2212,2838,678,3456,3915
0.10559,3459,3535,735,2129,685,1937,1519,4074,4410,347,3401,2269,3047,565,3618
0.12966,2845,2751,956,4406,1527,101,4062,3301,252,755,1061,2651,796,4889,3847
0.19185,3753,4772,3186,1444,3394,4521,4699,777,4818,987,2263,3844,2098,2,4639
0.11712,4559,4983,1412,1774,3700,4570,2998,2020,3764,912,3306,767,4055,2969,2965
0.030544,4860,4066,2712,946,1703,3056,3068,2780,2244,1077,1684,4767,941,2640,3364
0.21913,1300,1423,1328,141,3446,864,3790,4088,4361,268,434,1002,2211,3083,1286
0.20036,3567,4862,834,2493,3181,458,4042,1491,3788,4562,4212,4202,3451,65,4412
0.1728,3177,4427,2876,4625,3903,1349,339,3058,270,3308,4108,2310,1073,4756,3060
0.26843,947,2083,4662,981,2024,1132,642,2984,990,4796,876,855,1149,3616,1683
0.069945,3778,2114,4058,4121,61,2653,625,3038,954,1116,636,1777,643,2777,3862
0.22821,1379,2283,3352,1441,4007,4319,1143,4507,2202,975,1444,2964,2902,1207,1226
0.32087,247,973,503,1097,55,1579,2884,4300,3961,4322,3304,2988,3712,309,3231
0.20209,636,161,1523,2471,2902,3979,3331,1041,3079,1984,4489,229,2899,3818,1842
0.16581,3096,4051,1464,3627,3104,324,3488,1205,1633,522,2498,3796,1402,4120,594
0.19472,1361,2641,4614,3811,3409,2128,823,1562,2344,4494,79,1709,1671,2384,4447
0.054038,4772,4316,1335,1857,1749,1926,4540,1505,2395,2660,950,3554,478,2163,4319
0.06832,4576,4291,3883,2678,729,1886,1903,3445,3103,2376,3296,2854,1412,958,896
0.10447,1866,85,2230,4598,550,720,215,3969,3521,4304,2670,3802,332,4086,1780
0.096132,4051,3875,3846,2843,3774,1507,1173,4061,1920,3883,4091,217,3661,1996,513
0.38657,2513,4887,708,2512,687,4830,4113,498,583,945,3023,4628,3280,4579,4229
0.51607,276,3822,792,1121,249,2973,4603,1962,2464,946,2647,3125,2785,1328,3519
0.074158,3520,1715,4582,113,4217,163,1017,3192,176,3199,515,4328,1015,1447,1594
0.22073,482,484,3204,4122,1735,1985,1579,1669,4893,3341,2058,1459,3927,3684,1473
0.11476,2267,967,4065,3975,23,1269,3767,4474,4072,110,3399,4570,2659,1300,1779
0.16551,980,653,887,3781,4529,1624,8,3798,1627,3765,4627,930,4966,4096,1548
0.11421,1929,79,3314,2791,4137,3647,4156,931,3431,3851,47,1079,2197,321,3003
0.31912,1192,1957,3113,3668,2572,4715,3631,4605,137,498,545,2779,870,2913,4477
0.29068,780,1790,968,4251,3290,1143,417,2729,2794,2339,1397,3434,855,1344,1901
0.15509,2623,3782,1935,3838,827,1239,3001,1477,223,4592,3557,1343,1211,2089,3730
0.23832,1165,1901,2160,2431,2428,3763,1913,2419,1207,3407,940,4674,4288,2533,430
0.54665,99,2209,4584,3106,1336,3191,2953,2472,2365,4617,4917,3817,10,4441,2978
0.19994,1459,1093,2523,1854,4506,3408,2357,4016,4889,1487,4723,4622,387,4070,4788
0.056485,4017,2548,1466,4716,4686,3069,4912,3007,153,1860,4937,1966,2088,4318,4903
0.13266,2586,2611,4915,808,3124,891,908,598,3190,4206,1894,3461,911,1453,402
0.25177,1048,851,3021,4720,2886,4759,2561,4941,681,2557,245,2483,3888,1003,344
0.32587,894,3851,3261,4422,2450,990,2320,4913,4103,1001,120,611,4074,3541,4026
0.040933,4930,4684,3979,3700,3392,471,3885,1466,4335,2831,2511,2211,4652,3196,2378
0.1487,3715,4647,3580,3893,1675,437,2982,1133,3577,2382,4818,2047,2875,375,1911
0.090929,3293,1394,2751,4897,2782,1920,4486,56,2930,4337,4418,2477,2808,2977,2826
0.19661,1242,329,2653,144,582,2116,2511,459,901,185,565,4543,2237,3167,4607
0.091254,3522,3286,670,2708,4536,4761,1817,4099,4736,4047,2938,3584,1721,4888,882
0.1,3999,3355,1863,263,277,3473,734,3984,4052,4767,1663,4587,3575,599,3453
0.11186,3012,3006,3365,1476,2465,1812,2339,4408,3621,1310,172,25,2008,2615,1985
0.4841,573,2474,1021,4836,714,2826,650,1784,824,3409,1370,2538,1766,706,1970
0.11172,2282,1678,1264,1714,3558,162,1398,1386,4221,2161,3314,2194,1496,207,620
0.02598,4886,3857,4841,443,4769,712,2198,3396,4914,1374,3319,4950,1319,4290,4356
0.088726,4159,3732,1173,2505,1164,229,2658,1355,1899,2194,480,3490,1433,1030,2337
0.17013,2222,3248,3638,4318,2975,2904,4328,2456,2856,1950,3774,1205,3842,1775,1810
0.025726,4985,4843,1644,653,2832,2171,4378,2236,1036,3950,3185,4111,1208,3226,1441
0.15263,3370,3654,4779,241,2376,1974,758,3461,1187,789,699,4548,1596,4249,1387
0.040862,4673,2102,273,4216,1474,2054,1023,4034,1190,2846,4745,3717,511,144,216
0.17779,2375,2502,4845,3284,2522,1382,4141,3097,3205,2513,3803,4532,1603,2378,2582
0.11209,2791,1712,753,4387,428,388,4599,3201,3382,4941,4481,4240,2596,1599,2996
0.056741,4705,3804,1228,1270,101,854,4344,452,1245,2052,3510,3330,4853,1945,4801
0.093486,2413,463,1388,1655,407,3440,3112,1469,2876,1805,3851,1448,3526,2070,3538
0.15709,3348,4198,1936,2887,54,3816,4005,2859,3510,1688,144,2895,1275,4368,2508
0.37208,757,3162,3024,2312,4459,195,4211,4552,4456,15,2074,2820,1985,1591,2456
0.32332,45,190,4022,919,3755,287,4970,1311,3396,4294,255,2271,2252,3130,2622
0.040511,4783,4177,2047,96,1932,4280,166,4083,1525,1559,1092,1036,2590,409,455
0.097312,3019,1595,3413,696,2733,3343,2802,4497,1811,2554,320,2347,1314,3758,3633
0.028478,4803,2578,4533,1155,1201,1015,2409,4970,2860,810,107,4253,4026,1761,4106
0.28977,587,1432,3128,2721,3766,1758,809,2281,4386,383,4509,3563,3345,1930,3335
0.1013,2174,1086,4808,1658,4508,1051,3670,3781,1756,1695,3178,4491,4116,1552,3776
0.060562,4393,3516,3361,1863,7,1600,4007,2696,1620,4277,4954,4242,162,32,2717
0.29163,1064,2131,2103,4541,4637,2039,3990,215,2154,3433,1900,4575,2105,2295,3022
0.19915,68,5,933,2105,4584,2650,2130,185,4272,1289,4879,921,1160,3705,2565
0.07107,4474,4600,2196,3980,2123,1305,3263,3941,109,3331,2561,1499,1341,2535,47
0.12802,3620,3070,814,4137,3633,2930,4743,145,4686,1121,2616,4505,2985,1442,2523
0.064513,4077,3014,2671,944,596,4849,554,3215,1129,4529,1583,3450,2207,2001,3778
0.059735,4431,3930,2833,3176,1594,399,1715,405,78,3562,3492,4539,3059,2991,3837
0.048288,4221,2837,3305,565,2514,2320,3727,4563,3101,4803,1190,3029,2336,1369,1206
0.098167,4093,4336,4971,2598,4242,3943,1581,3465,2175,109,3684,965,4461,1063,3774
0.4042,1240,3909,3285,3325,2863,351,881,1713,3285,4589,989,1263,1764,2010,4353
0.22078,265,9,3679,1396,4711,599,3377,2959,597,4651,2157,2227,1565,1251,306
0.11938,3476,1890,392,1384,1911,4719,1827,374,67,492,743,2134,1130,2652,3223
0.15777,2722,3030,166,4465,2938,79,1891,1227,2069,2340,3055,3621,4523,2855,2682
0.17902,2566,4519,2994,2101,2035,230,3536,2876,1770,2020,2675,3241,1173,2721,1225
0.17726,1511,404,4119,4565,1155,2328,2281,63,4380,1156,1041,1135,1347,279,4508
0.18742,2171,3148,2386,1673,4268,1986,3890,2066,2872,4040,3965,2563,990,726,3396
0.12943,1835,992,860,4262,4629,1597,2709,548,3868,2469,174,4855,2013,2557,30
0.15101,2563,2571,4222,592,2734,3762,2108,2279,2722,3177,3067,4245,2036,2410,2760
0.23376,49,24,2489,4876,4099,2278,3344,747,4905,2954,2712,2499,2988,725,3907
0.1869,1958,1775,4501,1063,2253,2486,2497,1661,4280,3384,4429,1560,230,3545,2027
0.18214,2764,3843,3253,3330,1168,198,2421,797,4018,4830,3349,296,849,1840,4376
0.099327,3239,1619,1086,3029,4907,1312,3223,2453,382,4263,924,2625,19,3643,1360
0.10035,2613,1089,4856,1239,225,3745,1925,4116,4293,3,4021,2536,200,3623,1664
0.35015,406,980,1345,2069,2675,1811,2353,4419,3273,3798,914,4288,1308,4648,3688
0.43284,982,4180,1792,2725,3849,2009,893,4893,2591,2283,1361,2342,282,2216,1115
0.40571,221,496,3371,3720,3372,4103,3651,809,3197,2972,4927,4450,588,2453,1640
0.39315,513,2116,2295,2218,445,1843,675,2059,291,2745,3315,3947,3545,170,4494
0.63766,96,2089,3832,4438,3322,2030,3973,533,4227,1848,4166,892,1338,4761,3646
0.10831,3873,3917,4887,1035,4065,2271,3875,4524,4204,1390,700,437,4322,1580,4674
0.14027,1609,403,3090,2620,341,1361,2403,3102,4230,216,3766,2524,2773,1872,2500
0.072477,2743,291,3610,4934,4416,2021,1624,4972,4234,1026,3769,4985,2500,2758,3585
0.11581,3134,3569,3504,1372,4848,76,1357,2096,4492,4876,4265,940,2085,2571,2157
0.22429,1437,1897,3111,2514,3051,2106,2549,4361,2940,3466,3806,4474,2417,1929,122
0.14717,2224,1974,423,3453,290,3731,3403,4418,4962,243,4007,3553,3040,3059,3943
0.39905,1210,4414,953,3463,3769,833,2138,3122,3395,1218,3647,4710,777,1450,1332
0.28283,2230,4210,3850,2406,3240,1019,2951,217,2941,441,2940,1787,2061,1524,4355
0.25222,1462,2479,747,2250,2807,4912,4010,443,4285,4500,3210,102,3347,3994,4623
0.052811,4677,3278,306,475,2874,4130,3429,1937,737,1682,1102,2466,1403,4948,3423
0.15612,2203,1769,1340,4041,1890,3650,1541,1614,1522,4993,1768,24,2115,2624,2558
0.17624,2180,2235,1884,1465,1260,3171,537,2329,4992,1104,2057,500,4498,4486,3623
0.096525,4156,4413,774,2693,1614,1977,2552,1335,4719,2643,3391,3331,4550,532,3093
0.14114,3331,4756,4643,3748,2417,4080,4561,3748,946,4973,1065,2502,384,4246,3362
0.11733,1545,146,2178,2941,793,2659,2797,954,6,817,1738,2812,2474,748,4186
0.23106,867,1262,3660,843,1635,3374,3194,2798,1155,3535,4487,1528,3555,1404,3677
0.44403,420,1718,4294,3669,4470,3634,3969,87,4252,3700,638,349,2026,127,1192
0.20332,1552,1729,3342,1217,1494,3627,1489,1802,2455,3149,3749,2173,3931,4776,3966
0.34575,123,590,145,610,3718,2501,4532,506,4448,428,2892,2960,369,3570,4551
0.21098,2538,3820,2945,3277,3748,1824,1859,3985,206,1998,3435,3689,2212,4734,789
0.10015,3329,3011,859,3519,1130,1040,4513,2715,3237,4265,1600,2592,1693,3894,2974
0.53905,740,3977,4069,966,3468,1409,4114,4290,184,2867,1567,2955,2631,4568,4666
0.30555,557,1530,250,3791,4613,3409,4452,2643,498,2295,2787,530,107,2439,3541
0.31448,2252,4331,783,3527,1411,4327,2399,4959,3648,1700,2646,3485,426,289,2602
0.23753,1166,1376,1171,590,2240,1425,3383,2744,112,1715,127,773,1262,4675,2802
0.051555,4355,587,1384,3816,4144,4907,2269,471,2539,3613,4317,4170,4188,4599,4484
0.19182,2868,4770,2931,179,1232,231,70,487,464,4578,3542,453,2665,4013,4086
0.12737,3636,4582,4566,374,4178,3744,2874,4964,2508,3519,2107,1883,1306,2681,3859
0.013177,4966,3175,4071,4022,2316,385,1025,3663,1325,2063,2243,3092,1933,2890,1073
0.29029,2009,4191,2564,4217,3350,3947,934,98,232,1037,4172,2922,1147,3540,2004
0.079031,2978,333,3532,1273,2864,1450,37,4096,3943,4634,4781,964,3190,284,861
0.021729,4833,2681,283,3405,4048,421,4976,4037,2682,3981,4102,622,129,18,3460
0.18278,1976,3172,1441,4036,4941,4530,3409,4653,1126,2271,3498,486,2843,537,1045
0.1198,2305,1190,3391,4440,3287,268,2463,3480,1006,3929,128,3833,2619,2336,4511
0.22312,3226,4786,3752,4993,4602,377,2675,646,3114,2153,2758,706,3044,2039,4434
0.10452,3836,3491,639,3323,2336,4525,2270,620,1392,95,3885,4998,4229,2366,1555
0.15452,3048,3468,1048,1767,79,3736,1870,3365,4109,2708,2926,4011,931,4563,2823
0.23963,3998,4965,4126,710,2708,964,309,749,1929,1607,4219,769,1929,3315,4275
0.079534,3416,1633,4877,1785,2907,3214,2697,1076,605,2307,4345,1712,4462,1101,2887
0.055213,4442,3606,3325,212,3983,1822,2431,3925,1910,1807,1658,3644,3924,2589,505
0.083456,1995,318,705,1056,2800,1240,997,3607,4378,2285,3646,4063,2153,4462,1006
0.059704,3474,436,2110,1986,3578,4995,2052,2238,2572,2129,1781,2769,4197,1299,446
0.34054,1094,2735,1883,673,1858,3170,192,2949,3068,4314,884,1077,1000,2980,3503
0.44678,268,1494,4952,293,1947,2505,4824,154,3531,86,2510,2471,4619,3253,263
0.27951,717,1018,3022,3733,1224,1544,1888,1395,1407,2093,996,1389,4819,1082,4410
0.20577,546,81,4545,626,3951,2817,604,2225,1527,2429,748,4026,4717,3694,512
0.19233,2800,4477,3392,3095,658,592,2869,2755,4584,1675,2482,2329,52,2698,1130
0.11952,3553,4555,862,3509,4698,3722,2600,522,205,4505,2541,3464,4766,124,3206
0.099164,2214,420,4274,1989,4051,296,3137,2335,3590,754,3744,1828,1419,3886,1324
0.11906,3606,3929,744,1998,62,124,4270,2277,4515,2018,2458,592,4657,4631,546
0.11098,3721,3598,4598,1028,996,919,2367,1584,3715,1746,249,3988,4064,455,49
0.061278,4692,4673,1897,941,637,3654,2262,4062,1284,1019,1877,2186,154,3896,1046
0.10122,1381,29,4429,3010,4475,3124,2986,2384,2928,3047,535,1288,1345,4039,2217
0.1148,2601,2343,937,2382,4431,4597,2112,1219,739,2693,2100,607,2413,461,2485
0.30214,3913,4931,3923,1354,2389,3888,4496,496,1470,4346,603,1608,2065,1547,4137
0.2912,988,2561,2312,4905,2062,4172,3474,3932,1995,4385,2405,4898,2156,4979,694
0.15038,1660,306,3248,611,2130,4870,1735,556,1340,3668,2461,4696,4532,4156,974
0.029681,4997,4803,1706,1039,1994,1935,4136,568,1890,3893,1938,3121,1622,1550,177
0.34905,589,3533,4783,22,4478,4246,2271,2055,1196,3734,1338,3680,3411,3479,1114
0.11213,3451,2732,848,3135,3122,586,1571,1149,2013,3819,4251,4700,4200,3691,2821
0.16452,798,109,3445,1764,929,1838,251,3796,1362,2024,1245,1271,2942,1396,3880
0.52654,712,4433,4115,683,2620,4185,4127,359,2835,2003,2983,2042,1771,2446,1083
0.14277,3357,2726,3271,4721,1275,3993,1162,679,4440,853,589,928,4698,1538,4274
0.94078,83,4030,4061,200,91,157,2389,3059,1869,1748,4578,2119,4643,1039,4662
0.44929,172,1417,188,1079,1133,51,4943,4894,3327,1783,3417,73,518,64,1804
0.27776,321,1181,1069,2030,1873,2364,814,332,1237,2640,3602,1480,1998,2477,1735
0.17479,2006,2728,2663,743,2279,942,1876,1591,4998,4846,1216,2457,1457,3962,581
0.1373,3295,4288,4428,2271,3770,1300,271,1479,3790,966,322,915,3102,509,2279
0.12496,2373,1797,4416,875,3975,524,952,776,4235,3601,3788,2672,2244,3863,1098
0.18715,1981,2181,4344,2462,2715,2500,3281,3937,2327,3039,1539,2541,4159,1541,3194
0.15038,2876,3254,222,4517,4692,3552,2458,3104,1716,1849,3475,4479,138,717,2079
0.102,2551,2357,1685,306,4651,1500,1097,4057,2748,2189,4564,2308,4497,3520,2667
0.12338,2288,2556,4278,807,3411,1236,692,1474,2067,1375,306,2931,3947,19,2838
0.076664,3865,2544,1818,2490,4408,2468,1940,3880,831,4748,964,3031,4343,3112,2531
0.15285,2236,1146,2502,3822,1091,4098,3386,819,1763,2532,798,4015,291,2612,3070
0.079039,4420,4826,4371,1688,1872,4764,2648,4968,781,3743,4827,916,3396,719,1620
0.41315,307,1286,3844,1090,2956,249,1585,4104,4460,2988,3223,375,2599,2560,1243
0.21163,3322,4640,2487,3174,2173,1809,4342,4903,2203,1494,1431,2921,53,2649,1331
0.29871,2503,4778,2511,2478,3991,2156,976,3358,4775,3303,3868,1737,224,849,4089
0.057829,4546,4481,1140,169,3300,531,1762,654,1602,222,1250,463,186,1582,4891
0.30461,270,418,4805,707,1423,2489,3431,1859,3800,197,1586,1525,4579,4181,1595
0.27155,1046,2737,1369,3148,1727,4045,2786,2782,335,4125,3179,1209,1711,4450,3565
0.26022,938,1204,3407,789,3108,1781,3557,2045,4945,2260,1965,1731,1399,1910,2396
0.11557,3917,3769,2494,1682,769,3304,2678,4450,754,3467,2840,150,3751,3040,3124
0.044262,4449,2026,2369,1189,940,3714,2044,2811,1361,573,3193,4396,3590,4833,602
0.27997,1930,3420,1148,129,4564,126,4635,2947,3226,2944,3362,3968,776,1341,2052
0.12411,4239,4512,1977,4317,2574,4889,2292,1511,548,534,2192,3054,131,1067,4543
0.29358,1398,3123,3335,2403,1392,1285,302,2327,2737,1275,1887,4110,2067,173,3689
0.12414,1945,963,3343,2303,4722,3995,1445,2359,1301,1896,4318,3398,806,3465,3063
0.13838,3618,4628,1594,894,1533,807,1209,3113,3860,2923,4042,3030,1898,4338,1644
0.13011,1117,153,969,4642,4892,4962,1939,1452,4016,2472,4824,4204,4915,3313,411
0.10773,2310,769,3322,2269,4546,1097,4221,3563,1268,572,3454,688,2622,4590,2796
0.10603,2012,430,2234,4696,49,2478,294,2807,2228,4952,44,4278,114,2631,2017
0.12165,2952,1474,1633,229,3492,4265,2196,3430,4596,3415,1982,3363,3764,2079,3383
0.14749,2389,2576,746,867,1665,3366,1933,4427,1253,2668,3496,3653,629,1709,1859
0.22359,1416,1674,1119,562,838,256,1430,93,2010,4151,2302,3093,3721,377,3108
0.072781,3361,1831,595,4767,3448,901,3849,3418,3231,2674,4963,1432,3667,2768,167
0.096252,4513,4553,156,311,901,1325,1553,1987,4301,2545,3123,4365,4674,4913,3601
0.16387,1492,996,650,1365,1406,3386,1815,1688,1482,142,1699,3599,1280,1644,3549
0.086738,4196,4136,2326,3504,2878,2552,1666,3288,3085,4308,912,3666,4864,435,4897
0.085833,3776,2280,3229,291,4993,438,1596,3706,2767,2144,3180,962,4709,1108,3580
0.14066,1808,1100,3008,3499,3647,2310,3195,2668,2983,4912,528,3002,1654,4936,4146
0.22061,240,201,132,3149,3814,952,17,4699,3106,4737,4966,1046,1856,3431,2174
0.16001,2053,1789,1125,4068,2298,2883,346,4960,351,4306,1236,278,2080,1505,456
0.17923,1308,771,3612,4793,3794,1643,3920,4284,2811,3321,2114,2292,351,4960,1584
0.82004,692,4681,2067,4985,395,3853,3508,4710,1419,3015,1074,2217,1692,4999,3914
0.21727,290,132,238,4057,4924,2577,4867,4886,3332,2761,4767,1820,2912,545,3076
0.059922,3808,2592,3904,4833,4118,1954,850,3806,91,2759,2981,1436,4889,3981,1023
0.45664,101,872,410,4398,2309,1301,678,416,2837,3431,4538,756,2569,522,3570
0.096303,3870,3788,1074,4872,251,4970,4367,859,5000,4170,1512,1592,4961,1080,4463
0.2646,1407,2490,4229,4269,469,4699,236,4656,4498,4870,4059,31,119,4998,3703
0.16319,2771,3605,3576,2986,2945,3444,1851,4521,849,720,786,3729,897,503,2533
0.2732,2331,4186,3251,4792,3954,4423,3149,3142,4811,3119,1090,2715,239,2298,4789
0.043252,4890,4939,3700,4561,2903,216,2241,4383,1557,1838,3581,3469,2361,3010,444
0.26006,156,72,3301,4798,4450,68,3943,1697,432,3503,1058,378,1045,3576,2837
0.10017,2554,550,4912,2279,1011,2050,1793,3360,904,2571,4185,3535,4679,103,607
0.39157,292,759,3881,1359,833,1434,1592,4511,859,1502,1623,3193,3370,1620,3544
0.30753,267,820,1660,3770,2146,414,2277,4326,1946,587,1171,3350,3094,1140,2949
0.18064,2723,4431,315,4359,3541,2943,2713,3723,3461,1065,2466,1367,3725,513,3116
0.037582,4609,1624,4874,2965,1638,2268,966,450,779,3101,1291,2951,173,2695,4177
0.30699,100,279,4743,2258,3880,3545,3264,3409,1061,2127,890,647,1348,2832,2518
0.079246,2795,697,1938,418,2817,1310,2060,4059,4185,986,2766,2601,568,670,113
0.24779,1557,2436,3692,3444,2327,2691,4523,3195,1718,3417,723,4109,3576,2145,2237
0.091691,3082,802,1390,1977,272,1928,4108,1239,4062,4239,3114,4412,1816,2374,575
0.096343,3728,3363,2987,384,209,1866,3617,1666,4988,4644,1049,1011,2914,4859,340
0.13115,2223,676,2588,4306,3838,3350,3269,3573,629,3625,2148,273,3877,2665,168
0.15253,2530,2085,2473,2010,4739,3229,4911,2932,62,4524,1888,191,1579,791,3080
0.17727,1377,682,1522,2182,2469,3854,4640,2120,3365,4604,4399,1431,3644,630,314
0.093306,3196,1486,3475,2277,2412,1992,2679,1138,196,3093,2013,789,1505,2375,4910
0.23201,1741,3706,4591,4921,4938,4999,1678,3554,3946,2854,2006,171,769,4091,2804
0.036476,4641,3455,3360,1244,144,2686,1612,3357,2139,950,130,4217,4535,2131,4971
0.17306,2619,3928,4653,1561,1939,2245,1954,3359,4376,3238,98,4860,3999,1557,1171
0.21777,1267,2391,3095,2082,4719,4583,924,1190,4536,4714,530,703,3090,872,1730
0.075342,4220,3061,3927,4629,4274,3018,4327,1480,973,1843,3238,1461,425,1427,224
0.30395,474,884,3524,4336,3242,3825,1353,3096,771,2827,3672,3235,4029,188,3931
0.13191,2464,2073,3637,2939,3943,603,2880,3980,746,4332,1394,2118,1598,2188,1675
0.1878,2579,4036,1549,691,1885,805,2995,1143,1695,3016,3748,3418,4487,2421,578
0.35945,388,1447,167,419,654,4639,2533,1016,4898,1021,1704,4842,1443,263,3006
0.068412,4052,3129,259,3031,745,2528,4680,2207,3678,4174,771,365,3139,3091,2817
0.096143,3665,2632,3378,2869,3176,3574,1828,3333,4029,1008,4089,3286,1824,3989,1636
0.5502,1582,4774,4656,400,3753,2869,1734,1308,4716,1580,1967,292,602,4838,1215
0.24761,1991,3185,2205,1769,3399,3302,2686,2129,747,3658,3445,507,3733,3062,1464
0.17198,3366,4661,2755,3719,2813,4083,435,2711,3399,2424,921,3539,108,2912,3527
0.084249,3203,1449,54,1583,4405,2632,2968,122,1093,1568,1386,4133,3802,3715,3349
0.18196,2659,3764,246,205,2660,1452,3444,2887,1316,2357,4486,513,3274,1012,2069
0.046764,4637,3035,2584,4678,4913,2929,3961,4371,2089,3296,189,1714,4842,3508,342
