0.18475,3534,7076,7583,3901,809,7715,7665,7252,182,8998,6091,3860,7525,7007,2173
0.080134,4840,5425,5314,6243,6522,1612,919,8770,776,5382,118,6600,2924,301,1379
0.033752,8797,8125,8454,5031,5994,4907,628,806,3078,8819,9055,6927,2093,7121,1270
0.13573,5162,2576,8466,5730,67,6523,5745,9254,4105,3528,1409,9134,56,5875,7727
0.1089,2937,4745,4218,7073,8736,4557,4831,5802,297,6843,3804,4988,108,3362,5290
0.14767,5797,3938,4841,8103,5273,2620,2929,8922,8257,5020,8307,2395,5638,5090,4977
0.073116,4647,2972,6712,7100,6045,45,2094,8869,6635,8935,1089,9072,5432,1196,1200
0.040225,7437,4509,8746,8755,1507,2081,3322,7025,225,6424,5756,6835,452,1323,7100
0.16257,269,406,1286,4949,4253,9079,3310,8636,6295,6580,1802,4537,8226,2698,8430
0.060497,5574,2799,5594,7815,8434,6904,6234,4491,4976,352,8835,9963,6376,4591,1107
0.071564,4105,886,675,4322,8201,761,227,711,9007,7256,1899,5363,8626,9829,7707
0.47389,1320,6740,6656,6349,6908,3286,3743,6356,1216,6522,8410,8770,9548,2428,5889
0.031249,7460,7494,2287,5189,6555,4177,8784,6623,3376,7668,2626,2800,7346,4081,4326
0.020858,8321,4597,5688,5238,6021,5490,2594,7626,2096,9370,3911,7382,9866,4699,3743
0.013512,9583,5554,3119,5213,6031,7509,5256,8547,163,7011,7475,76,7739,3251,8328
0.11085,1117,1185,5861,1607,2963,1565,6603,171,7982,4850,1083,4817,7333,465,9712
0.24087,803,3636,4701,5099,1854,6184,1178,5051,2509,8355,4535,6177,3941,2163,5099
0.166,3256,2992,9596,5648,9985,8393,4739,8906,6442,8407,4182,7563,9553,2021,4651
0.044014,6658,7784,809,933,9307,3256,7202,7114,5263,8486,3905,6456,437,7180,4210
0.083079,6259,6593,7413,2944,7390,5008,7083,109,4623,3282,4279,5377,3200,1763,134
0.10134,6391,6229,6719,6919,7700,1824,4980,2941,5854,5866,4667,7988,1658,4215,3082
0.096028,5667,8634,304,8888,7841,7560,4938,8781,4808,1060,9500,6440,3605,4049,1123
0.031569,7942,5325,6696,775,2718,7107,3111,7438,7217,1330,7365,3719,480,8823,1917
0.11891,3478,1328,1250,3798,6029,7150,5865,835,6429,6923,4634,2604,9333,1766,2261
0.17165,872,1445,5950,8807,2801,9526,4936,380,9913,2133,4450,2056,1887,2546,2806
0.17575,1986,1868,251,6028,3578,6740,2042,4031,3973,4737,2108,7550,6037,6233,1416
0.28681,4331,8132,9307,6533,229,9506,2890,8639,4769,9685,7733,551,3330,7129,8044
0.049844,7794,7638,7218,6440,5060,3790,9344,2137,4521,6471,9810,3256,7712,9497,8935
0.070721,3460,196,9286,6640,2363,1399,4841,2185,5149,4137,8786,3380,3978,1985,2829
0.13001,383,9,4030,6570,4133,5464,6474,2108,1653,3634,1878,3858,5828,3413,4544
0.20948,685,997,2811,7693,5837,2471,7063,4096,9611,4360,2619,1088,1553,2140,7446
0.095842,4654,2271,5158,6306,4552,9151,3327,5211,4722,2945,9084,3467,7801,4444,1531
0.028042,6583,4801,1403,3512,4504,687,7881,9912,6994,2985,2480,5525,6138,6445,7145
0.035717,6805,99,2072,6222,4648,9958,2388,4127,9453,2798,4247,3703,3730,7535,7457
0.11441,862,2674,6772,3344,6679,4579,6485,7424,1317,5683,7599,9706,1529,9578,5064
0.13993,2183,3102,5322,9080,5549,2329,5439,7955,4286,9215,1563,5860,9807,1064,3345
0.05028,8413,2457,3021,4693,6285,4141,8320,6360,4407,6140,8003,1528,1467,5610,5195
0.059165,6286,5734,8062,1408,4485,2706,5873,1498,7422,5932,3670,3808,8493,9357,9192
0.11475,6806,8052,342,5425,9459,1307,194,8117,1974,1771,6862,3633,1699,1005,8307
0.048617,6102,7052,3962,5104,3574,2111,6649,799,213,3298,8777,5602,3046,6188,8186
0.10348,5755,4229,9006,2089,1654,5593,9682,6704,6660,4251,5533,8192,1243,3725,4708
0.16347,497,1422,8443,716,6346,2404,7803,5474,3815,7930,4846,8872,3994,7690,568
0.038492,9333,6570,2570,7378,3610,6247,1348,4197,6555,2018,3787,8655,6918,9038,6363
0.14873,6500,5971,4339,3390,2412,4778,7943,2189,2108,6351,4511,1573,3145,7278,6315
0.11337,5951,9756,3198,4496,3612,1362,3130,7646,3459,26,6359,3543,2390,5701,7237
0.068603,7762,4552,2218,2350,6629,6854,7935,7149,8766,127,1968,6783,4729,5754,8813
0.12738,3402,2070,5850,1372,4842,1342,2346,9766,7192,6826,8590,6109,293,2944,7589
0.057439,3625,376,5188,9007,9471,3529,8276,1661,7867,3387,8737,1565,8018,4060,7966
0.10648,511,512,5940,2644,8945,2738,5190,4453,5357,7678,4900,8934,2044,1757,4646
0.14524,2016,4260,6494,2694,7442,1385,6024,8419,6321,5964,1072,3617,6011,5175,3733
0.019819,9061,7968,4970,5724,9354,8140,2643,8881,4940,9290,3851,6788,7564,9359,4415
0.23938,3228,4685,7613,130,7372,715,3345,4634,3491,5635,3057,2376,3258,8472,9286
0.060126,5412,998,8209,6929,7339,5070,6883,45,3086,9004,8491,6979,7619,8340,6654
0.040683,7478,7980,3578,4095,6062,3423,1529,821,5580,1277,339,1625,1803,330,3677
0.085858,9117,9142,3924,8601,6868,4543,679,6425,2930,1487,1648,9359,5252,2092,7323
0.10783,5746,6612,477,1108,554,5211,3487,594,8022,9513,2320,7258,3178,906,3294
0.060967,4316,1870,1727,2095,5932,2318,7521,6370,7235,4687,1098,7143,4697,805,1576
0.51403,561,5291,7072,9604,8858,8388,4414,3099,5268,8917,1394,4980,925,4906,8075
0.097562,3828,6734,2969,3811,6098,6851,8470,8491,2344,4459,6881,5248,7785,7355,9036
0.18258,1635,3856,3220,6508,2329,2267,4510,7216,145,8879,8485,2782,3699,466,1000
0.11278,4353,5943,4874,5119,2035,4388,4335,8708,1241,842,9209,8778,5371,6546,8166
0.0099809,9943,9821,6121,9258,2175,8378,350,7663,9756,3845,5514,4434,3921,5532,45
0.011675,9958,8701,5161,4167,4132,2602,4189,2150,55,1987,1507,6703,5930,2648,9181
0.049342,8394,8498,4005,9925,662,7768,6190,6557,8380,9897,8262,8847,3764,3266,1076
0.10199,4259,4605,4963,1188,973,5964,7962,6701,219,4785,4494,3078,5677,9835,2420
0.035045,6628,7531,8213,9055,9987,4166,3196,3301,5758,1689,3484,7163,3558,6271,5584
0.25888,7640,8116,8803,5112,6326,1156,4916,50,4955,3676,2506,9805,9636,9172,4218
0.14321,2551,673,4101,8209,6471,6702,4804,2736,4161,1430,1541,2275,5686,8560,809
0.18497,4118,4475,9760,8873,8033,2901,9233,2119,7712,3767,5966,9392,1071,6382,8796
0.24766,3062,8575,2380,8314,1731,4863,5169,7177,2141,648,9211,5714,1810,8088,5128
0.058543,3481,2416,8556,1166,5531,1736,482,60,9020,3355,9753,9831,3910,33,4756
0.06328,5431,4186,5738,2380,4752,6873,8986,4496,3959,159,2272,354,592,8328,74
0.20134,1126,2150,1881,3082,7191,4350,1893,6174,271,1694,2607,5307,5810,8401,3109
0.10709,4956,2104,1120,2891,674,9699,5927,7815,3562,3898,1144,1008,8939,4287,9757
0.214,864,1697,5569,5497,8766,8725,5781,667,126,6036,6743,7195,3548,7643,6575
0.30189,5361,7370,142,7172,6526,5150,4864,6575,4947,2611,8419,9793,3091,414,2498
0.054781,8459,9080,4729,2638,3889,9262,8141,3433,3164,9097,7469,8826,506,6927,7778
0.32365,2726,8289,3249,6385,7311,8749,5431,7218,7386,8119,5249,882,3685,7249,1960
0.009749,9716,2683,3314,1727,9309,9758,9545,5421,8065,551,7982,2798,9911,3341,936
0.19747,439,4632,8201,9354,6002,2215,3541,7823,6523,5136,5701,796,5689,5904,5251
0.061626,6824,2916,8039,792,9710,8610,4548,2757,5700,1344,4473,1900,7401,5411,5719
0.31066,59,1205,2044,9573,4364,6874,51,1597,3718,2275,6367,4924,6785,7635,9122
0.017857,9283,8038,1401,6383,8062,1729,1420,6600,1343,5791,9466,6460,877,348,3841
0.10256,3769,5454,9653,2304,7481,5665,3807,6668,2086,4804,6434,5179,9368,6024,2608
0.039975,9162,3458,3441,8778,2845,1957,3429,900,9387,9729,3483,5050,1056,525,2858
0.16784,1895,4983,9769,1862,4991,7019,1745,1450,7951,123,4963,5387,2655,1879,8950
0.065052,7174,2157,9924,40,2182,7874,9049,5841,4649,4333,9333,4565,6784,4391,3817
0.35795,264,1842,602,662,6525,3603,6723,2545,8221,7742,9376,3038,1749,2730,866
0.14155,3375,2688,5874,7107,1608,4695,1618,998,7086,7803,2414,1022,7935,4499,9293
0.3845,298,3787,3311,2255,5968,8730,1537,8717,2631,3774,6867,456,8124,3908,5248
0.15836,2590,1284,3743,2584,4905,9060,6991,3205,6615,3571,5930,9218,4944,4407,3685
0.099223,2749,662,5312,4640,6928,6402,9866,9769,9598,4417,1886,4151,1284,1747,3815
0.2018,4940,6431,9809,3006,1585,2910,2214,462,8081,8733,578,2378,734,6543,4940
0.090224,4631,5958,8175,7580,5644,7464,8504,3546,9819,2306,5393,5352,4719,4803,4062
0.035069,7307,8590,7584,1436,5944,1547,4610,7410,1985,5811,3312,2648,4341,9442,316
0.051432,4763,783,4130,4194,4784,5560,5230,4518,4339,4779,3426,929,3429,6845,2598
0.081684,6063,3898,7919,6955,3604,8181,9289,9897,4110,244,618,2547,6385,3724,1167
0.15155,1535,309,3035,1057,1269,2467,3169,3952,6438,1666,5714,3221,6697,6807,3682
0.23955,370,4960,2788,4479,6426,7277,9329,6721,752,6167,5366,6723,1222,4935,4514
0.070392,5359,5181,6447,2877,4836,1196,7113,1908,1509,369,4163,6030,5176,421,9846
0.065784,4497,4803,781,5917,1547,956,2369,955,6836,1654,9433,7579,1549,4230,3140
0.23098,651,2284,138,4346,2049,8455,7796,1129,36,3701,4544,7872,620,9694,2183
0.14951,8250,5929,936,4458,6969,4253,2797,2898,7677,5088,360,7410,8779,6883,2381
0.14897,1521,1736,5116,3419,2574,1852,8795,7988,2810,6537,5144,7966,880,7123,3452
0.12151,3358,6259,4163,333,473,4774,5254,8763,9176,3522,3703,3893,9538,4884,9355
0.17893,1101,320,1095,9896,2407,5604,5490,3578,9984,2743,2986,1435,8053,5055,425
0.027577,6552,564,4700,2848,6812,2572,1880,1703,7904,4210,5565,8037,7225,2159,8451
0.098886,4360,1077,6546,7317,7436,9109,7650,6450,8090,7449,1558,2652,3788,2717,7192
0.21494,779,1637,3161,9919,9226,312,9284,7489,6448,2257,7779,3683,4716,6053,5507
0.083051,4220,1013,766,3030,3318,1665,8807,3857,9466,2541,723,8105,4265,7357,5233
0.053267,6136,7400,8830,3068,7112,4619,5021,1468,2332,8865,4538,9249,5005,6692,7634
0.16524,3981,5600,228,7129,946,3026,4106,1219,7674,8103,3868,1609,3379,4242,5239
0.044026,7759,8833,8293,7440,5200,5319,6192,332,890,5622,1071,176,6809,1994,1211
0.26901,350,503,1907,9616,5958,5617,9506,68,2061,3376,6957,2678,4040,5456,2725
0.077558,4376,668,2133,8650,1708,73,1860,5126,6851,3493,8309,6180,6460,6972,9565
0.28507,3725,9350,484,9564,5038,7536,2152,9314,7007,4167,1574,7380,5955,3195,9913
0.042299,8629,6576,2780,1905,3224,4610,4529,4228,7987,9997,801,3459,9765,3579,8545
0.043377,6367,5059,845,6830,6374,5917,8572,3870,647,991,88,8368,5896,190,3104
0.53375,543,1905,6490,6551,4061,1188,9733,7142,7358,2441,9366,9022,4609,2690,8136
0.29764,2866,6873,312,233,2259,4122,7678,593,8811,3998,7794,7464,8565,2406,4265
0.1015,2224,2124,878,3745,921,848,5860,6564,6345,9714,8256,845,881,3240,9079
0.037962,9752,9894,9589,1109,4940,3124,270,3897,7782,6874,5103,1612,6234,1542,4042
0.20352,3670,7372,3483,2781,1767,141,6031,8015,162,4753,2011,1793,3600,9447,7496
0.029403,8801,7766,7121,5429,7419,313,29,3714,8085,1256,8995,9600,6959,9161,9184
0.1402,4226,8204,495,8070,5420,3484,6828,6406,2850,7951,3176,4165,4011,6584,3108
0.28575,2233,7155,7332,826,2960,7475,8042,3342,6909,5839,6211,6516,1853,4404,3796
0.034647,6901,2055,8090,6338,8713,7937,6517,9000,7287,7967,4394,8723,1631,9138,4564
0.050543,4978,901,1465,1629,2971,7276,607,7878,8791,2229,1917,2015,3403,1128,2554
0.03647,7451,3838,7337,9475,630,6127,8720,4180,3663,3802,1746,9750,2913,9501,4745
0.14364,3510,3269,318,2475,6147,8371,7628,864,2602,3957,2747,178,9238,5768,4846
0.058772,5620,3840,2531,6399,329,7672,4475,253,5612,4667,5530,9127,9280,7011,2912
0.15661,387,3430,5252,2786,5079,2160,5587,1923,640,1682,5709,6212,5545,5197,7978
0.16186,873,151,2349,9766,2386,8811,3814,8137,757,4674,1486,6350,7696,7754,2937
0.28229,2262,6344,7882,1098,6816,3243,6304,1552,9454,3415,5330,3170,1558,9573,3658
0.16473,1569,4250,9808,1738,8570,1570,2298,5884,9694,5967,4403,8023,837,4701,3521
0.26255,9146,9914,7221,7410,3285,6551,2352,738,5091,4783,5694,8252,4830,7284,5984
0.069733,9071,8386,1910,5208,5727,4276,5262,5270,7458,1300,2370,5479,3858,2423,443
0.039225,8727,5640,4851,4784,3288,4425,4175,5367,8131,775,7903,721,3092,6582,9226
0.50653,494,2447,4289,3263,5555,7179,9208,3840,9781,3708,5513,8377,987,7762,8981
0.19275,5649,8288,3448,2161,4317,7364,9844,5115,9537,1824,1548,222,1486,8363,3868
0.06041,8138,8773,8315,189,4089,7900,2297,4736,6147,8526,613,1696,891,4023,530
0.078152,1471,1224,5998,9355,9816,1593,7571,4076,2531,7242,5640,4386,5952,6504,3935
0.058412,7515,7431,8042,5887,8526,3098,5687,9621,4875,2562,7227,2503,2948,9983,961
0.14102,3163,7274,3842,2361,6760,7040,7553,7514,5506,7827,5787,5694,1525,8412,7495
0.095682,7855,7445,9602,4745,9192,6546,4749,3569,2820,7194,1434,9990,8758,5282,2596
0.076816,6680,2076,4240,8062,3546,9650,8845,5154,3464,3082,5277,9874,2082,4165,1927
0.023251,9173,3923,290,447,6397,2047,2842,8342,3755,1701,7115,723,4932,7987,9778
0.14601,7300,9016,3641,359,4119,3368,4664,8687,4097,5610,9250,1832,5323,6498,4341
0.29517,2906,4791,9657,4491,4994,6613,3286,5345,8398,5227,7570,8142,3320,5226,6638
0.083013,4953,3964,2511,181,7194,6106,1920,1054,1799,8661,5742,297,4709,9871,1657
0.037249,7341,9434,4073,5758,5609,607,4370,2745,8889,2244,8896,2189,8426,3337,9155
0.067055,5085,3992,2328,4075,3481,8754,3296,7301,7251,6790,1730,1903,9997,45,3115
0.0286,8236,8660,2692,6139,6748,6908,8050,6941,4792,5338,5851,8006,6905,5619,3155
0.38396,780,1064,5841,3906,2584,7925,6471,3408,2699,6812,5712,4798,8681,9978,1918
0.081475,5188,7140,6959,753,496,2199,7927,8828,5232,3642,4319,8359,6378,2759,8632
0.041311,8377,9169,8280,6215,9878,7075,2185,6320,4718,7293,287,8525,5476,1768,4178
0.077542,7168,7464,9685,8061,8287,6519,4983,9683,7469,7241,6996,1929,5601,8819,4425
0.045373,8194,7963,1431,5244,8099,9760,7470,5952,8974,7164,5830,7236,9527,1504,6782
0.0378,8451,4278,5887,6310,9055,9270,397,8849,4000,7502,991,690,2881,3163,2208
0.13713,657,209,7588,3754,6717,5148,8612,212,1679,7619,6765,1887,55,4412,1448
0.078416,8709,9129,6808,9494,4824,8456,2609,8830,6673,5542,4105,7171,5330,6954,3589
0.14624,1522,3781,3987,5843,9269,2561,20,6340,591,2688,4440,1916,7517,2008,170
0.057772,3959,403,574,9206,7319,3520,8362,8588,876,673,5848,4052,1648,5945,1007
0.14086,7910,9121,79,8416,7795,5153,1153,2951,9430,3983,1733,9281,7590,4673,8533
0.074646,1505,204,4184,5757,7025,6971,3587,7935,6974,7373,4956,8982,3483,8394,8303
0.11642,1605,1887,7664,656,4911,3630,3724,2184,1705,3170,7705,3056,7042,5381,6193
0.1064,2636,3020,4584,5525,3847,6298,5590,1852,8560,7687,3805,5291,6328,5599,4869
0.26056,5489,7793,603,9099,6811,4236,6088,3371,58,6466,826,2229,2032,5402,6536
0.23537,7657,9183,278,9531,2278,9217,9171,6614,893,6882,5487,9006,1319,643,3036
0.29049,5179,8874,7556,509,5829,8453,6253,9425,1549,429,5823,6551,8579,7486,390
0.081966,4504,5039,1341,8528,4526,1655,3312,8777,1187,6608,9612,9369,9817,6792,6146
0.57619,1130,6200,258,2982,4812,2405,9552,2260,6040,4530,280,5995,6409,7776,6042
0.11973,7261,5037,2168,2954,5693,5682,5785,4235,2375,1965,6692,4383,3753,2368,3262
0.084308,6224,7199,3669,4465,2952,3669,9184,9379,8903,7099,5376,2167,9466,1078,5611
0.051714,6693,7448,6545,2751,5797,4578,9538,1670,4289,4481,7294,7801,7089,8940,3897
0.079177,2652,3235,8002,2474,2775,5374,26,3248,9838,5153,1640,4476,3582,4034,7159
0.17172,2511,4877,6670,5545,165,8007,18,6927,9036,9639,8103,2738,3773,7376,8592
0.19025,30,909,3684,8752,8756,938,3265,5512,3859,778,773,3083,2362,1993,2412
0.18683,4936,4321,1616,5009,5954,6338,9805,4744,4863,4328,2886,8101,1194,787,8536
0.076655,8992,9762,7252,1337,3936,7514,5675,6276,6806,6031,6071,7742,5931,2568,4744
0.091536,4019,6868,1404,4698,1805,1748,5473,7851,4963,2674,9927,4486,6551,7695,9758
0.17526,3896,9921,1406,6233,7014,1964,2129,2648,5211,706,6034,2490,2029,9024,9544
0.07871,3928,5861,4893,2313,8096,1582,5540,1857,6499,3135,3978,5805,9828,7203,3138
0.10224,3468,3610,8678,9633,3200,2801,4021,7582,5500,1424,2495,3608,8221,6453,3344
0.10745,5507,7596,8711,685,2124,1734,7257,8842,7315,2840,6816,5379,1588,8202,6985
0.25773,7513,9167,6921,7146,2816,779,8573,1589,4832,1432,3493,8722,9494,9445,2170
0.23774,3174,5311,6698,4878,5838,417,2624,4369,9179,5078,6010,8721,992,8051,5705
0.10333,4177,5338,1054,2632,6172,3017,2122,6681,8014,1299,2390,4136,5626,5817,9983
0.22852,3929,4732,2082,2031,6829,6605,3103,1653,9446,5672,1151,4647,7682,4922,7879
0.076506,6787,7354,2854,4,8798,7209,4896,4577,5302,4052,8633,6580,3796,3059,6616
0.10197,3932,4835,1356,5256,3122,9416,5751,7818,1876,7424,9301,8330,7872,561,8521
0.32555,4906,9308,3830,3392,9255,7160,8786,1694,6881,1362,8195,2845,8883,6284,4250
0.38009,117,1938,8442,2850,4866,6804,1976,213,2586,3728,4430,1605,4720,8162,7673
0.084032,7180,8105,9093,6236,2616,8487,3970,8354,3511,3636,4517,7219,8404,4426,968
0.085722,4441,8108,5317,8490,4225,1769,6442,8871,6452,4091,2008,5625,9771,4835,5343
0.046063,7935,4236,3269,6999,5146,6949,4558,5964,6046,953,1867,7090,2712,2684,2187
0.061014,4517,569,3755,4594,6287,9027,7614,167,8141,8385,6695,6621,1829,1621,2176
0.16437,391,55,8537,7276,3495,921,183,5191,9538,8970,2675,7469,6968,1577,7305
0.30784,6294,9592,5249,957,1966,9470,5198,6208,9121,6731,4336,924,7201,765,7838
0.0032315,9993,4195,2264,8491,5255,9398,7932,9622,4499,2017,6812,8235,9740,6016,2149
0.053597,9953,8429,858,9279,9367,4063,3412,2449,6543,5060,4519,3867,4809,3559,3131
